customerID;isControl;isBusiness;creditLimit;tenure;comparisonPA;target;reward;optIn;observationPA
9670;0;1;9000;116;4775;6600;300;1;6625
8723;0;0;13000;79;4775;6600;300;1;2800
7826;0;0;12000;26;4770;6600;300;1;7000
3993;0;0;18000;6;4750;6600;280;1;15000
3876;0;0;13000;85;4750;6600;280;1;7500
5760;0;1;23000;49;4750;6600;300;1;8100
3457;0;1;8000;119;4750;6600;300;1;2850
5570;0;0;12000;113;4750;6400;240;0;5750
201;1;0;8000;74;4750;6400;280;0;3000
5673;0;0;18000;51;4723.38;6400;240;1;7538.03
5084;0;0;9000;68;4723.12;6400;240;0;2840.81
7874;0;0;22000;68;4710.83;6400;280;1;8228.93
11562;0;1;22000;112;4709.43;6400;280;1;9227.79
9127;0;1;10000;74;4704;6400;280;0;146
5539;0;0;12000;105;4700;6400;240;1;8400
7692;0;1;12000;109;4700;6400;280;1;8600
3827;0;1;11000;22;4700;6400;300;0;4400
1934;1;1;10000;57;4700;6400;280;0;2900
1909;1;1;11000;102;4700;6400;240;0;2500
9594;0;0;28000;81;4692;6400;280;1;8015
3942;0;1;50000;3;4691;6400;280;1;20000
1095;1;0;17000;68;4683.89;6400;280;0;3361.14
6925;0;0;16000;7;4680;6400;280;1;3093
11552;0;1;8000;53;4680;6400;280;0;6350
3684;0;0;11000;66;4675;6400;280;0;4150
1684;1;0;6000;114;4672.26;6400;280;0;3285.1
7885;0;1;16000;107;4670;6400;280;0;6380
505;1;0;17000;110;4667.7;6400;280;0;1333.24
1987;1;0;8000;34;4657.31;6400;280;0;2790.29
7941;0;1;16000;54;4650;6400;280;1;6350
9769;0;0;17000;98;4650;6400;280;1;3800
2729;0;0;15000;63;4650;6400;280;0;2850
1635;1;1;16000;14;4638;6400;280;0;7000
11367;0;0;5000;12;4634.92;6400;280;0;1621.24
9895;0;1;12000;23;4632.4;6400;280;1;9369.36
10581;0;0;11000;63;4627.89;6400;280;0;3968.09
3490;0;0;14000;9;4626.01;6400;280;1;3106.99
2649;0;0;12000;66;4626;6400;280;1;5528
8371;0;1;8000;46;4620;6400;280;1;2279
3784;0;0;13000;115;4619;6400;250;1;6927
1949;1;1;8000;66;4615;6400;280;0;500
5657;0;0;8000;81;4610;6400;250;1;6650
5819;0;0;10000;59;4610;6400;280;0;3190
4555;0;1;13000;80;4610;6400;280;0;4840
1930;1;0;17000;47;4606;6400;280;0;2487
7936;0;0;25000;48;4600;6400;240;1;8500
3755;0;0;20000;48;4600;6400;280;1;7700
3886;0;0;14000;30;4600;6400;280;0;5900
11295;0;0;16000;17;4600;6200;240;0;3300
6331;0;0;7000;55;4600;6400;280;0;2225
11735;0;1;8000;113;4600;6400;280;1;1900
3274;0;1;10000;113;4600;6200;240;0;100
1901;1;1;8000;21;4591;6200;240;0;2518
1984;1;0;11000;50;4580;6200;240;0;2710
7942;0;0;23000;95;4576.21;6200;240;1;8192.49
7949;0;1;20000;3;4575.96;6200;240;1;12855.54
3629;0;0;29000;115;4574.52;6200;240;1;9147.44
7602;0;0;75000;4;4571.28;6200;250;1;44609.3
3951;0;0;15000;52;4571;6200;240;1;7450
10666;0;0;12000;50;4571;6200;240;0;5459
7581;0;0;17000;50;4561;6200;240;1;6351
1853;1;0;16000;85;4560;6200;240;0;3690
11859;0;1;8000;81;4560;6200;240;0;4140
4631;0;1;11000;38;4556;6200;240;0;3421
5928;0;0;10000;97;4550;6200;240;1;6350
9820;0;0;10000;79;4550;6200;240;0;2480
9516;0;1;6000;93;4550;6200;240;1;3375
1997;1;0;12000;27;4550;6200;240;0;2800
1976;1;0;18000;68;4550;6200;240;0;2650
9636;0;1;10000;61;4550;6200;240;0;4100
4793;0;1;8000;94;4550;6200;240;0;3650
1537;1;1;7000;100;4550;6200;240;0;2400
1306;1;1;12000;22;4550;6200;240;0;150
3143;0;1;8000;83;4533.75;6200;240;0;2484.89
2868;0;1;5000;76;4531.31;6200;240;0;2224.7
11196;0;0;11000;93;4525.47;6200;240;1;1653.49
5876;0;0;9000;112;4525.43;6200;240;1;7980.78
9422;0;0;56000;4;4521;6200;240;1;28860
2577;0;0;13000;39;4519;6200;240;0;2178
4867;0;1;9000;46;4516;6200;240;0;2383
1973;1;1;5000;111;4514.83;6200;240;0;2547.86
3979;0;0;120000;111;4514;6200;250;1;57902
11692;0;0;17000;115;4510;6200;280;1;9130
9696;0;0;11000;41;4510;6200;280;1;3890
1918;1;1;8000;35;4509.73;6200;280;0;2499.06
902;1;0;15000;98;4506.05;6200;280;0;3242.72
9974;0;1;20000;5;4500;6200;280;1;20000
7741;0;1;110000;6;4500;6200;280;1;46000
9803;0;0;19000;33;4500;6200;280;1;10500
7912;0;0;16000;48;4500;6200;280;1;7650
11590;0;0;22000;60;4500;6000;240;1;7200
5545;0;1;12000;114;4500;6000;240;1;7500
5767;0;0;14000;28;4500;6000;240;1;6000
6802;0;1;15000;71;4500;6200;250;1;6500
3516;0;0;18000;116;4500;6000;240;0;6000
3445;0;0;7000;24;4500;6200;280;0;5300
1959;1;0;6000;70;4500;6000;240;0;2500
1904;1;1;10000;90;4500;6000;240;0;2400
5730;0;0;9000;42;4500;6200;280;0;800
7130;0;0;10000;99;4500;6000;240;0;800
7603;0;1;7000;71;4482.49;6200;280;1;3209.04
11598;0;0;7000;96;4475.41;6200;280;1;1642.41
176;1;0;15000;11;4469.28;6200;280;0;2962.72
3063;0;1;9000;10;4468.51;6200;280;1;3504.51
4593;0;0;22000;92;4463.37;6200;280;0;6129.4
4557;0;0;15000;67;4462;6200;280;0;3540
11373;0;1;8000;84;4451;6000;240;1;5126
1947;1;0;17000;81;4451;6000;240;0;2472
5784;0;0;13000;109;4450;6000;240;0;7000
5552;0;0;8000;62;4450;6000;240;0;6900
3394;0;0;12000;12;4450;6000;240;1;4550
3743;0;1;6000;31;4450;6000;240;1;4775
6571;0;1;9000;28;4450;6000;240;0;5852
10590;0;0;5000;117;4445;6000;240;1;2494
11602;0;0;29000;36;4440;6000;240;0;9140
10402;0;1;8000;66;4440;6000;240;0;5240
3692;0;0;35000;54;4433.1;6000;240;0;9636.61
11648;0;0;13000;72;4425.07;6000;240;1;6185
1645;1;0;7000;42;4425;6000;240;0;3062
1846;1;1;8000;42;4425;6000;240;0;2453
9548;0;0;22000;59;4424.77;6000;240;1;5734.04
8913;0;0;10000;86;4423.35;6000;240;1;5386.64
5751;0;1;95000;112;4423;6000;240;1;35188
7271;0;1;8000;90;4423;6000;240;0;4102
1911;1;0;14000;67;4419;6000;240;0;2573
5493;0;0;17000;26;4416;6000;240;0;2436
2112;0;0;6000;72;4415;6000;240;0;1059
5414;0;0;8000;73;4410;6000;240;0;3410
5055;0;0;17000;76;4410;6000;240;0;3220
382;1;1;5000;50;4410;6000;240;0;3140
7629;0;0;100000;12;4400;6000;250;1;50775
5659;0;1;11000;104;4400;6000;240;1;9950
11580;0;0;23000;33;4400;6000;240;1;7100
3399;0;0;8000;67;4400;6000;240;1;4800
2989;0;0;12000;7;4400;6000;240;1;3900
8746;0;0;9000;107;4400;6000;240;0;6000
9878;0;1;11000;75;4400;6000;240;0;2500
6063;0;1;10000;76;4400;6000;240;0;1100
1812;1;0;19000;77;4380;6000;240;0;7000
1074;1;0;14000;27;4375;6000;240;0;1150
32;1;0;16000;21;4375;6000;240;0;850
8280;0;0;15000;98;4359.37;6000;240;0;155.49
3057;0;1;8000;11;4354.71;6000;240;0;4897.86
7650;0;1;8000;11;4352.87;6000;240;1;3794.38
1787;1;0;7000;6;4350;6000;240;0;2950
1970;1;0;9000;19;4350;6000;240;0;2700
10664;0;0;6000;69;4348.85;6000;240;0;231.05
8589;0;0;14000;12;4344;6000;240;0;5377
5157;0;0;7000;91;4342;6000;240;0;3646
8514;0;0;11000;33;4332;6000;240;0;916
11681;0;1;45000;21;4330;6000;240;1;35000
4522;0;0;13000;90;4330;6000;240;0;5840
9849;0;1;80000;118;4300;5800;240;1;46000
9695;0;0;15000;27;4300;5800;240;1;8450
2746;0;0;9000;79;4300;5800;240;1;6100
10630;0;0;22000;92;4300;5800;240;1;5800
3796;0;1;18000;16;4300;5800;240;1;6440
9489;0;0;17000;50;4300;5800;240;1;2600
508;1;0;19000;94;4300;5800;240;0;6000
7730;0;0;10000;106;4300;5800;240;0;5125
1565;1;0;10000;116;4300;5800;240;0;2300
1953;1;1;8000;63;4299.45;5800;240;0;2773.95
1108;1;1;8000;50;4292.86;5800;240;0;3187.6
1878;1;0;13000;88;4277.69;5800;240;0;2958.37
3587;0;0;14000;21;4274.09;5800;240;1;8020.74
8542;0;0;17000;55;4270.77;5800;240;1;7101.95
3914;0;0;21000;48;4268.71;5800;240;1;6814.45
1963;1;0;11000;108;4263.71;5800;240;0;2658.21
3689;0;1;8000;56;4263.09;5800;240;0;1856.35
1576;1;1;8000;34;4263;5800;240;0;2841
5225;0;1;8000;5;4260;5800;240;0;3073
7906;0;1;18000;81;4259;5800;240;1;10223
6738;0;1;44000;4;4257;5800;240;1;16439
9049;0;0;13000;114;4255;5800;240;1;3283
9529;0;0;29000;41;4250;5800;240;1;8500
9942;0;0;18000;71;4250;5800;240;1;8425
5894;0;1;12000;35;4250;5800;240;1;5750
3072;0;1;7000;98;4250;5800;240;1;5390
8668;0;0;9000;24;4250;5800;240;1;4025
11449;0;0;11000;25;4250;5800;240;1;2850
6715;0;0;13000;50;4250;5800;240;0;3750
3237;0;1;8000;74;4250;5800;240;0;3750
6585;0;0;6000;91;4250;5800;240;0;1350
1981;1;0;13000;55;4250;5800;240;0;500
2342;0;1;8000;104;4250;5800;240;0;500
1839;1;0;12000;100;4242;5800;240;0;2471
4228;0;1;8000;8;4240;5800;240;0;1150
1674;1;0;17000;60;4231;5800;240;0;2407
1514;1;0;10000;6;4225;5800;240;0;2899
1173;1;0;5000;32;4220;5800;240;0;350
5714;0;0;65000;38;4212.48;5800;240;1;41901.75
4700;0;0;11000;105;4211.03;5800;240;1;2250.27
903;1;0;7000;32;4210;5800;240;0;660
9660;0;1;19000;11;4209.04;5800;240;1;8873.52
6668;0;0;6000;43;4208.46;5800;240;0;5513.04
11378;0;0;17000;89;4207;5800;240;0;2609
9843;0;0;85000;3;4200;5800;250;1;48100
2912;0;0;30000;6;4200;5800;240;1;25000
5762;0;1;85000;72;4200;5800;240;1;30800
5602;0;1;12000;106;4200;5800;240;1;9075
3552;0;1;8000;17;4200;5800;240;1;6400
4784;0;0;7000;54;4200;5600;240;1;5600
4909;0;0;11000;110;4200;5800;240;0;2699
4188;0;0;8000;38;4200;5600;240;0;2500
4399;0;1;8000;113;4200;5800;240;0;2350
9632;0;1;8000;16;4200;5800;240;0;925
3144;0;1;8000;90;4200;5800;240;0;690
2483;0;0;12000;64;4199;5800;240;0;5185
2060;0;0;12000;41;4199;5800;240;0;1138
4958;0;0;21000;6;4175.19;5800;240;1;16890.15
1956;1;1;7000;29;4175;5800;240;0;2625
2531;0;0;5000;87;4174.7;5800;240;0;2694.45
11086;0;0;14000;32;4174.51;5800;240;1;4922.67
10587;0;0;50000;3;4171.03;5800;240;1;35849
4705;0;0;6000;56;4170;5800;240;0;2156
7808;0;0;16000;44;4161;5800;240;1;6363
8776;0;0;11000;31;4160;5600;240;1;5977
11619;0;0;11000;119;4160;5600;240;1;3910
3094;0;0;12000;46;4156;5600;240;1;6451
9951;0;0;27000;117;4150;5600;240;1;8620
5937;0;0;11000;93;4150;5600;240;1;5650
5044;0;0;16000;13;4150;5600;240;0;4075
9501;0;0;6000;20;4150;5600;240;0;3900
362;1;0;7000;89;4150;5600;240;0;3150
3620;0;0;11000;84;4150;5600;240;0;50
11234;0;1;8000;81;4125.89;5600;240;0;3777.12
7389;0;0;15000;40;4117.88;5600;240;0;1525.7
2374;0;1;7000;15;4117.48;5600;240;0;36.11
9135;0;0;12000;100;4115.31;5600;240;1;5679.68
7948;0;0;7000;71;4113;5600;240;1;2130
3758;0;0;18000;63;4109;5600;240;1;8395
6511;0;0;13000;109;4105;5600;240;1;3371
2293;0;0;12000;111;4105;5600;240;0;2343
9780;0;1;45000;3;4100;5600;240;1;20000
7702;0;0;23000;60;4100;5600;240;1;9320
5664;0;0;10000;39;4100;5600;240;1;7150
7660;0;0;8000;45;4100;5600;240;1;5770
7670;0;0;16000;84;4100;5600;240;0;3300
2840;0;0;12000;82;4100;5600;240;0;3050
6998;0;0;6000;86;4100;5600;240;0;2800
1902;1;0;11000;60;4100;5600;240;0;3100
1694;1;0;14000;60;4100;5600;240;0;3000
1659;1;0;15000;87;4100;5600;240;0;2200
9118;0;1;11000;33;4100;5600;240;0;4600
2000;1;1;9000;44;4100;5600;240;0;2800
2353;0;0;14000;30;4100;5600;240;0;700
3776;0;0;16000;10;4075;5600;240;0;1700
1611;1;0;5000;101;4074.14;5600;240;0;2970.02
10061;0;1;12000;20;4070.53;5600;240;0;1099.23
11529;0;0;18000;43;4069.62;5600;240;1;9466.07
3111;0;1;5000;24;4066.33;5600;240;0;3874.08
1990;1;1;9000;51;4062.44;5600;240;0;2757.72
9064;0;0;12000;117;4061.72;5600;240;1;5910.74
1798;1;0;7000;50;4060.19;5600;240;0;2183.05
7338;0;0;9000;20;4060;5600;240;0;2065
8455;0;1;8000;117;4055;5600;240;1;2339
1735;1;0;9000;48;4053.29;5600;240;0;2363.07
10914;0;1;5000;95;4053;5600;240;0;3992
4748;0;0;25000;112;4050;5600;240;1;6450
8768;0;0;14000;92;4050;5600;240;1;2900
4668;0;0;11000;52;4050;5600;240;0;3500
3582;0;0;19000;23;4046;5600;240;1;7160
1921;1;0;7000;66;4044;5600;240;0;2593
1772;1;0;10000;53;4042;5600;240;0;1380
376;1;0;10000;34;4035;5600;240;0;35
1575;1;0;5000;23;4034;5600;240;0;2253
11628;0;0;11000;22;4030;5600;240;0;1680
7887;0;1;50000;3;4025;5600;240;1;50000
8176;0;0;10000;96;4025;5600;240;0;150
3460;0;0;6000;117;4013;5400;200;1;2231.02
3881;0;0;7000;115;4010.86;5400;200;1;6298.3
7512;0;0;37000;5;4010.04;5400;200;1;10940.08
1560;1;0;7000;13;4010;5400;200;0;6000
6894;0;0;5000;38;4008.83;5400;200;0;1972.79
7556;0;0;18000;66;4006;5400;200;1;6894
6872;0;0;12000;78;4006;5400;200;0;3171
5757;0;0;32000;3;4000;5400;200;1;10600
5988;0;0;27000;4;4000;5400;240;1;13000
9904;0;0;25000;6;4000;5400;240;1;11500
7963;0;1;28000;111;4000;5400;200;1;14725
11560;0;0;33000;40;4000;5400;240;1;9000
5566;0;0;25000;36;4000;5400;200;1;8100
3687;0;0;22000;83;4000;5400;200;1;6250
3548;0;0;15000;16;4000;5400;200;1;6250
9598;0;0;9000;110;4000;5400;200;1;5500
2817;0;0;18000;63;4000;5400;200;1;4650
6591;0;0;9000;33;4000;5400;240;1;4250
4732;0;0;8000;32;4000;5400;240;0;5300
1982;1;0;15000;71;4000;5400;240;0;2750
1512;1;0;16000;15;4000;5400;240;0;2250
10756;0;0;15000;51;3997;5400;200;1;2820
5658;0;0;9000;27;3994;5400;200;1;6302
5951;0;0;28000;30;3990;5400;200;1;8070
7300;0;1;11000;61;3990;5400;200;1;2010
1965;1;0;8000;44;3980;5400;200;0;6000
6630;0;0;80000;3;3975;5400;200;1;40450
1689;1;0;12000;7;3975;5400;200;0;2125
1991;1;1;7000;104;3975;5400;200;0;2750
9692;0;0;18000;77;3966.98;5400;200;1;7725.24
11791;0;0;19000;101;3966.89;5400;200;1;5982.53
10609;0;0;14000;115;3966.58;5400;200;1;1679.83
3303;0;0;6000;71;3966.23;5400;200;0;254.47
3657;0;0;20000;96;3964;5400;200;1;7118
4089;0;0;11000;114;3962;5400;240;0;1044
5262;0;0;14000;37;3955;5400;240;1;3854
11107;0;0;11000;38;3955;5400;240;1;367
9566;0;0;20000;42;3950;5400;240;1;7800
7268;0;0;18000;57;3950;5400;240;1;5210
4819;0;0;11000;99;3950;5400;240;1;4150
7046;0;1;11000;57;3950;5400;240;1;2540
1960;1;1;6000;58;3950;5400;240;0;2650
1662;1;1;5000;70;3950;5400;200;0;2150
9533;0;0;5000;48;3950;5400;240;1;1800
6789;0;1;7000;58;3950;5400;240;0;1650
6867;0;1;5000;25;3926.16;5400;240;0;2275.38
4866;0;1;13000;72;3924.43;5400;240;0;5235.5
11597;0;0;5000;41;3923.61;5200;200;0;3510.77
11594;0;1;15000;91;3921.02;5200;200;1;7100.21
8886;0;0;15000;81;3919;5200;200;1;5351
1913;1;0;15000;113;3918.39;5200;200;0;2488.41
11796;0;1;11000;36;3916;5200;200;1;7917
8701;0;0;11000;83;3916;5200;200;0;900
3208;0;1;9000;52;3914;5200;200;0;2501
7511;0;1;18000;37;3910;5200;200;1;8960
3883;0;0;24000;118;3910;5200;200;0;7050
7555;0;0;110000;3;3900;5200;250;1;51000
7947;0;0;32000;4;3900;5200;240;1;10500
5521;0;0;19000;5;3900;5200;200;1;11100
11537;0;0;11000;49;3900;5200;200;1;8950
4957;0;0;14000;105;3900;5200;200;1;2450
11091;0;0;15000;56;3900;5200;200;0;2450
4547;0;0;16000;46;3900;5200;200;0;2100
1975;1;0;5000;64;3900;5200;240;0;2600
7176;0;1;8000;75;3900;5200;200;0;2500
1971;1;1;4000;9;3900;5200;240;0;2700
11000;0;0;14000;63;3900;5200;200;0;1350
6064;0;0;11000;76;3900;5200;200;0;1100
1754;1;0;8000;7;3894.94;5200;200;0;2459.44
379;1;0;6000;86;3893.49;5200;200;0;2913.9
1840;1;1;8000;47;3892.84;5200;200;0;2254.77
8663;0;1;8000;6;3888.65;5200;200;1;4090.52
8980;0;1;8000;41;3882.49;5200;200;0;4714.35
1989;1;0;10000;99;3882;5200;200;0;2703
6748;0;0;15000;90;3881.87;5200;200;1;6588.23
3709;0;0;9000;23;3881.58;5200;200;0;1350.67
1519;1;0;12000;92;3877;5200;200;0;2995
10216;0;0;8000;75;3877;5200;200;0;509
3761;0;1;9000;95;3875;5200;200;1;6450
10618;0;0;8000;31;3875;5200;200;0;1975
6264;0;0;11000;64;3874;5200;200;0;443
11011;0;0;6000;79;3872;5200;200;1;2407
1852;1;0;14000;13;3871;5200;200;0;2641
7471;0;0;13000;103;3870;5200;200;1;4640
7152;0;0;8000;12;3870;5200;200;1;2400
11136;0;0;14000;88;3870;5200;200;0;5031
11682;0;0;110000;5;3854.63;5200;200;1;55021.45
7679;0;1;100000;5;3850;5200;200;1;46800
1589;1;0;10000;87;3850;5200;200;0;3977
4596;0;0;15000;97;3850;5200;200;0;700
11972;0;0;18000;88;3849.59;5200;200;1;14000
3783;0;1;29000;6;3848.76;5200;200;1;10311.39
6990;0;0;5000;80;3847.65;5200;200;0;2153.88
7651;0;1;9000;115;3845;5200;200;1;3058
7056;0;0;13000;90;3842;5200;200;1;4660
6897;0;0;13000;8;3840;5200;200;1;2110
1502;1;0;11000;63;3840;5200;200;0;2190
8560;0;1;11000;102;3840;5200;200;0;1000
991;1;1;5000;7;3840;5200;200;0;780
2967;0;1;7000;9;3839;5200;200;1;3036
11882;0;0;8000;67;3839;5200;200;1;1778
7657;0;1;12000;87;3825;5200;200;1;7150
1945;1;0;6000;77;3825;5200;200;0;2525
1807;1;0;5000;63;3825;5200;200;0;2100
9165;0;0;8000;18;3825;5200;200;0;950
9914;0;0;22000;57;3815.34;5200;200;0;7578.3
2631;0;0;16000;16;3815.03;5200;200;1;5614.85
5797;0;0;70000;79;3810.9;5200;200;0;47793.8
5508;0;0;17000;7;3806.24;5200;200;1;7335.8
5646;0;1;130000;3;3802;5200;200;1;74980
5280;0;0;19000;87;3802;5200;200;0;4896
11085;0;0;13000;82;3802;5200;200;0;4756
9964;0;0;20000;3;3800;5200;200;1;12500
9863;0;0;8000;95;3800;5200;200;1;7525
5814;0;0;23000;105;3800;5200;200;1;6400
7695;0;1;12000;115;3800;5200;200;1;6900
6972;0;0;7000;28;3800;5200;200;1;3200
9859;0;0;16000;48;3800;5200;200;0;4150
2621;0;0;10000;70;3800;5200;200;0;3600
3473;0;1;6000;72;3800;5200;200;1;3000
1583;1;0;8000;109;3800;5200;200;0;3000
1867;1;0;8000;99;3800;5200;200;0;2150
515;1;1;6000;54;3800;5200;200;0;2950
1723;1;1;5000;78;3800;5200;200;0;2000
4048;0;0;9000;51;3800;5200;200;0;400
3526;0;0;15000;5;3793;5200;200;1;10387
9157;0;1;8000;86;3790;5200;200;1;5490
2906;0;1;8000;71;3790;5200;200;1;4940
6411;0;0;12000;78;3775;5000;200;0;2325
4934;0;0;10000;86;3762.16;5000;200;1;4613.18
5750;0;0;13000;119;3757.99;5000;200;1;2375.8
7200;0;0;10000;72;3753.77;5000;200;1;4640.07
9813;0;0;19000;105;3750;5000;200;1;6750
9558;0;1;12000;88;3750;5000;200;1;6750
11549;0;1;8000;90;3750;5000;200;1;6250
8871;0;0;11000;11;3750;5000;200;1;4258
8896;0;0;8000;18;3750;5000;200;1;4000
8766;0;0;9000;111;3750;5000;200;0;4510
3496;0;0;10000;74;3750;5000;200;0;3150
10552;0;0;7000;90;3750;5000;200;0;2250
4778;0;0;10000;90;3750;5000;200;0;2000
11222;0;0;5000;91;3750;5000;200;0;1350
11118;0;0;9000;81;3750;5000;200;0;1320
11365;0;0;9000;59;3750;5000;200;0;1250
1268;1;1;6000;92;3750;5000;200;0;1000
9307;0;0;10000;14;3749.88;5000;200;1;2095.5
11686;0;0;10000;21;3749;5000;200;1;7162
6764;0;0;17000;115;3749;5000;200;1;4855
11089;0;0;9000;72;3749;5000;200;1;3590
11773;0;0;13000;68;3730.52;5000;200;0;3571.02
5549;0;1;14000;113;3729.12;5000;200;1;5656.67
8961;0;0;8000;59;3728.36;5000;200;0;2693.05
2105;0;1;6000;50;3724.6;5000;200;0;1068.48
7922;0;1;95000;5;3719;5000;200;1;36000
5387;0;0;8000;80;3714;5000;200;1;5024
11950;0;1;37000;3;3711;5000;200;1;14228
4619;0;1;80000;5;3711;5000;200;1;35000
2553;0;1;12000;24;3710;5000;200;1;4390
2369;0;0;6000;75;3710;5000;200;0;700
1708;1;0;15000;75;3709.56;5000;200;0;2168.66
591;1;0;36000;73;3700.42;5000;200;0;12023.4
5763;0;1;60000;4;3700;5000;200;1;46000
7689;0;0;20000;6;3700;5000;200;1;9300
11920;0;0;28000;44;3700;5000;200;1;7375
8869;0;1;13000;55;3700;5000;200;1;5000
7575;0;0;13000;53;3700;5000;200;1;1875
11432;0;0;6000;9;3700;5000;200;0;2300
10459;0;1;5000;85;3700;5000;200;0;3000
5584;0;1;5000;103;3700;5000;200;0;2300
1939;1;1;6000;4;3688.13;5000;200;0;1000
5527;0;1;6000;11;3680.47;5000;200;0;1653.08
7424;0;0;22000;94;3673.06;5000;200;1;5477.9
1644;1;0;13000;100;3672.65;5000;200;0;2860.58
3456;0;0;5000;87;3672.03;5000;200;0;3433.43
1623;1;0;11000;119;3662;5000;200;0;2719
9784;0;0;11000;53;3659.67;5000;200;1;6951.47
3058;0;1;40000;3;3656;5000;200;1;27866
2494;0;1;6000;113;3651;5000;200;0;631
4298;0;1;5000;20;3651;5000;200;0;531
8545;0;0;50000;10;3650;5000;200;0;35000
5594;0;0;11000;79;3650;5000;200;1;7530
4881;0;0;21000;70;3650;5000;200;1;5490
9050;0;0;7000;114;3650;5000;180;0;4800
11478;0;0;7000;99;3650;5000;200;1;1575
10439;0;0;11000;10;3650;5000;180;0;350
798;1;0;6000;95;3637;5000;200;0;803
5800;0;1;8000;26;3625;4800;200;1;4925
6819;0;0;10000;38;3622.72;4800;180;1;4207.67
6749;0;1;9000;79;3609.75;4800;200;0;2582.91
7528;0;0;7000;8;3607.53;4800;200;0;1725.41
11417;0;0;14000;14;3605.58;4800;200;1;2963.99
1996;1;0;15000;82;3605;4800;200;0;2545
9156;0;0;11000;34;3603;4800;200;1;6478
1602;1;0;10000;32;3603;4800;200;0;2017
11653;0;0;21000;3;3602;4800;200;1;9311
9393;0;0;25000;113;3600;4800;200;1;6600
9952;0;0;16000;14;3600;4800;200;1;6450
5048;0;0;19000;86;3600;4800;180;1;5900
10791;0;0;9000;33;3600;4800;200;1;3100
9654;0;0;6000;79;3600;4800;180;1;2700
1954;1;1;5000;119;3600;4800;200;0;2500
2524;0;0;13000;12;3600;4800;200;0;500
9426;0;0;12000;115;3598;4800;200;1;4400
11559;0;0;20000;27;3593;4800;200;1;7186
9643;0;0;22000;16;3590;4800;200;1;6230
6964;0;0;14000;52;3590;4800;200;1;2780
1577;1;0;13000;60;3580;4800;200;0;2130
9565;0;0;105000;4;3575;4800;200;1;46225
5640;0;0;12000;52;3575;4800;200;0;1850
1889;1;0;5000;82;3575;4800;200;0;2850
1788;1;1;8000;10;3575;4800;200;0;4000
7920;0;0;19000;44;3563.35;4800;200;1;8587.71
7367;0;1;7000;47;3562.54;4800;200;1;1568.46
5278;0;1;17000;39;3561.28;4800;200;1;6730.34
11539;0;1;20000;5;3560.67;4800;200;1;9392.65
3284;0;1;11000;110;3558;4800;200;0;2500
2678;0;0;17000;88;3557;4800;200;0;4530
8895;0;1;5000;58;3556;4800;200;1;3362
5842;0;0;12000;99;3555;4800;200;0;698
11904;0;0;14000;4;3550;4800;200;1;9370
5330;0;1;10000;101;3550;4800;200;1;6150
3168;0;1;14000;20;3550;4800;200;1;5640
2640;0;0;9000;117;3550;4800;200;1;2450
1776;1;0;14000;96;3550;4800;200;0;5000
5690;0;1;6000;98;3550;4800;200;1;2950
2463;0;0;7000;21;3550;4800;200;0;2250
1641;1;0;5000;59;3550;4800;200;0;2350
1854;1;0;9000;116;3525.33;4800;200;0;2891.7
6984;0;0;8000;83;3523.24;4800;200;0;2872.64
11834;0;1;8000;118;3523.2;4800;200;1;6495.47
4601;0;0;5000;102;3517.67;4800;200;0;720.65
5240;0;1;5000;70;3517.27;4800;200;1;2088.54
7763;0;1;12000;52;3512;4800;200;1;6907
5216;0;1;6000;10;3509;4800;200;0;4714
8050;0;0;5000;30;3509;4800;200;0;399
4773;0;1;35000;4;3508;4800;200;1;30852
9873;0;0;13000;3;3500;4800;200;1;8990
11578;0;0;41000;4;3500;4800;200;1;13450
8386;0;0;36000;5;3500;4800;200;1;17300
7956;0;0;24000;5;3500;4800;200;1;14000
5939;0;0;14000;6;3500;4800;200;1;10475
5706;0;0;24000;102;3500;4800;180;1;6500
7184;0;0;20000;76;3500;4800;180;1;6500
11673;0;0;12000;47;3500;4800;180;1;6400
3814;0;1;8000;100;3500;4800;200;1;6100
810;1;0;22000;25;3500;4800;200;0;7250
9216;0;0;17000;35;3500;4800;200;1;5200
7390;0;0;10000;37;3500;4800;200;1;4775
11819;0;0;7000;29;3500;4800;200;1;4250
8537;0;0;5000;117;3500;4800;200;1;4000
3223;0;1;12000;36;3500;4800;200;1;5000
2679;0;0;8000;46;3500;4800;180;1;3000
4946;0;0;6000;67;3500;4800;200;0;3750
4459;0;0;13000;75;3500;4800;200;0;3000
4718;0;0;6000;46;3500;4800;200;0;2900
1703;1;0;11000;24;3500;4800;200;0;2100
1821;1;0;5000;20;3500;4800;200;0;2000
1994;1;1;5000;16;3500;4800;200;0;2800
2469;0;0;5000;19;3500;4800;180;0;1400
1339;1;0;7000;65;3495.19;4800;200;0;217.93
11269;0;0;55000;6;3489.6;4800;200;1;35000
1874;1;0;4000;59;3488.79;4800;200;0;2114.57
3421;0;0;5000;106;3485.51;4800;200;1;2699.49
1707;1;0;12000;88;3484;4800;200;0;2241
457;1;0;8000;77;3483.77;4800;200;0;3513.96
5037;0;0;10000;115;3481.39;4600;180;0;1640.75
2960;0;0;18000;111;3480.86;4600;180;1;5192.37
